2017-04-23T22:54:05.634-0400 I NETWORK  [conn97] received client metadata from 127.0.0.1:50968 conn97: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:54:05.634-0400 I -        [conn94] end connection 127.0.0.1:50965 (5 connections now open)
2017-04-23T22:54:05.648-0400 I -        [conn96] end connection 127.0.0.1:50967 (4 connections now open)
2017-04-23T22:54:05.648-0400 I -        [conn97] end connection 127.0.0.1:50968 (4 connections now open)
2017-04-23T22:54:05.648-0400 I -        [conn95] end connection 127.0.0.1:50966 (4 connections now open)
2017-04-23T22:55:36.653-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50971 #98 (2 connections now open)
2017-04-23T22:55:36.658-0400 I NETWORK  [conn98] received client metadata from 127.0.0.1:50971 conn98: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:55:36.675-0400 I -        [conn98] end connection 127.0.0.1:50971 (2 connections now open)
2017-04-23T22:55:59.382-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50974 #99 (2 connections now open)
2017-04-23T22:55:59.404-0400 I NETWORK  [conn99] received client metadata from 127.0.0.1:50974 conn99: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:55:59.422-0400 I -        [conn99] end connection 127.0.0.1:50974 (2 connections now open)
2017-04-23T22:56:32.159-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50978 #100 (2 connections now open)
2017-04-23T22:56:32.165-0400 I NETWORK  [conn100] received client metadata from 127.0.0.1:50978 conn100: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:56:36.683-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50979 #101 (3 connections now open)
2017-04-23T22:56:36.684-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50980 #102 (4 connections now open)
2017-04-23T22:56:36.684-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50981 #103 (5 connections now open)
2017-04-23T22:56:36.684-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50982 #104 (6 connections now open)
2017-04-23T22:56:36.684-0400 I NETWORK  [conn101] received client metadata from 127.0.0.1:50979 conn101: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:56:36.685-0400 I NETWORK  [conn102] received client metadata from 127.0.0.1:50980 conn102: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:56:36.685-0400 I NETWORK  [conn103] received client metadata from 127.0.0.1:50981 conn103: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:56:36.685-0400 I NETWORK  [conn104] received client metadata from 127.0.0.1:50982 conn104: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:56:36.700-0400 I -        [conn103] end connection 127.0.0.1:50981 (6 connections now open)
2017-04-23T22:56:36.700-0400 I -        [conn100] end connection 127.0.0.1:50978 (6 connections now open)
2017-04-23T22:56:36.700-0400 I -        [conn102] end connection 127.0.0.1:50980 (6 connections now open)
2017-04-23T22:56:36.700-0400 I -        [conn101] end connection 127.0.0.1:50979 (6 connections now open)
2017-04-23T22:56:36.700-0400 I -        [conn104] end connection 127.0.0.1:50982 (6 connections now open)
2017-04-23T22:57:26.541-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50985 #105 (2 connections now open)
2017-04-23T22:57:26.546-0400 I NETWORK  [conn105] received client metadata from 127.0.0.1:50985 conn105: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:57:26.559-0400 I -        [conn105] end connection 127.0.0.1:50985 (2 connections now open)
2017-04-23T22:57:29.076-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50986 #106 (2 connections now open)
2017-04-23T22:57:29.078-0400 I NETWORK  [conn106] received client metadata from 127.0.0.1:50986 conn106: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:57:29.084-0400 I -        [conn106] end connection 127.0.0.1:50986 (2 connections now open)
2017-04-23T22:57:32.362-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50987 #107 (2 connections now open)
2017-04-23T22:57:32.363-0400 I NETWORK  [conn107] received client metadata from 127.0.0.1:50987 conn107: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:57:32.368-0400 I -        [conn107] end connection 127.0.0.1:50987 (2 connections now open)
2017-04-23T22:58:34.186-0400 I -        [conn69] end connection 127.0.0.1:50859 (1 connection now open)
2017-04-23T22:58:36.471-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50988 #108 (1 connection now open)
2017-04-23T22:58:36.471-0400 I NETWORK  [conn108] received client metadata from 127.0.0.1:50988 conn108: { application: { name: "MongoDB Shell" }, driver: { name: "MongoDB Internal Client", version: "3.4.3" }, os: { type: "Darwin", name: "Mac OS X", architecture: "x86_64", version: "16.4.0" } }
2017-04-23T22:58:45.940-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50991 #109 (2 connections now open)
2017-04-23T22:58:45.945-0400 I NETWORK  [conn109] received client metadata from 127.0.0.1:50991 conn109: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:58:48.869-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50992 #110 (3 connections now open)
2017-04-23T22:58:48.870-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50993 #111 (4 connections now open)
2017-04-23T22:58:48.870-0400 I NETWORK  [conn110] received client metadata from 127.0.0.1:50992 conn110: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:58:48.870-0400 I NETWORK  [conn111] received client metadata from 127.0.0.1:50993 conn111: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:58:48.870-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50994 #112 (5 connections now open)
2017-04-23T22:58:48.870-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50995 #113 (6 connections now open)
2017-04-23T22:58:48.872-0400 I NETWORK  [conn112] received client metadata from 127.0.0.1:50994 conn112: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:58:48.872-0400 I NETWORK  [conn113] received client metadata from 127.0.0.1:50995 conn113: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:58:48.883-0400 I -        [conn112] end connection 127.0.0.1:50994 (6 connections now open)
2017-04-23T22:58:48.883-0400 I -        [conn110] end connection 127.0.0.1:50992 (6 connections now open)
2017-04-23T22:58:48.883-0400 I -        [conn111] end connection 127.0.0.1:50993 (6 connections now open)
2017-04-23T22:58:48.883-0400 I -        [conn113] end connection 127.0.0.1:50995 (6 connections now open)
2017-04-23T22:58:48.883-0400 I -        [conn109] end connection 127.0.0.1:50991 (6 connections now open)
2017-04-23T22:59:45.924-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:50999 #114 (2 connections now open)
2017-04-23T22:59:45.930-0400 I NETWORK  [conn114] received client metadata from 127.0.0.1:50999 conn114: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T22:59:45.951-0400 I -        [conn114] end connection 127.0.0.1:50999 (2 connections now open)
2017-04-23T23:00:25.969-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51003 #115 (2 connections now open)
2017-04-23T23:00:25.974-0400 I NETWORK  [conn115] received client metadata from 127.0.0.1:51003 conn115: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:00:25.986-0400 I -        [conn115] end connection 127.0.0.1:51003 (2 connections now open)
2017-04-23T23:00:29.319-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51004 #116 (2 connections now open)
2017-04-23T23:00:29.319-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51005 #117 (3 connections now open)
2017-04-23T23:00:29.320-0400 I NETWORK  [conn116] received client metadata from 127.0.0.1:51004 conn116: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:00:29.320-0400 I NETWORK  [conn117] received client metadata from 127.0.0.1:51005 conn117: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:00:29.320-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51006 #118 (4 connections now open)
2017-04-23T23:00:29.320-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51007 #119 (5 connections now open)
2017-04-23T23:00:29.321-0400 I NETWORK  [conn118] received client metadata from 127.0.0.1:51006 conn118: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:00:29.321-0400 I NETWORK  [conn119] received client metadata from 127.0.0.1:51007 conn119: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:00:29.325-0400 I -        [conn117] end connection 127.0.0.1:51005 (5 connections now open)
2017-04-23T23:00:29.338-0400 I -        [conn118] end connection 127.0.0.1:51006 (4 connections now open)
2017-04-23T23:00:29.338-0400 I -        [conn116] end connection 127.0.0.1:51004 (4 connections now open)
2017-04-23T23:00:29.338-0400 I -        [conn119] end connection 127.0.0.1:51007 (4 connections now open)
2017-04-23T23:01:47.676-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51025 #120 (2 connections now open)
2017-04-23T23:01:47.682-0400 I NETWORK  [conn120] received client metadata from 127.0.0.1:51025 conn120: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:01:47.694-0400 I -        [conn120] end connection 127.0.0.1:51025 (2 connections now open)
2017-04-23T23:01:50.625-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51026 #121 (2 connections now open)
2017-04-23T23:01:50.625-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51027 #122 (3 connections now open)
2017-04-23T23:01:50.625-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51028 #123 (4 connections now open)
2017-04-23T23:01:50.625-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51029 #124 (5 connections now open)
2017-04-23T23:01:50.625-0400 I NETWORK  [conn121] received client metadata from 127.0.0.1:51026 conn121: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:01:50.626-0400 I NETWORK  [conn122] received client metadata from 127.0.0.1:51027 conn122: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:01:50.626-0400 I NETWORK  [conn123] received client metadata from 127.0.0.1:51028 conn123: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:01:50.626-0400 I NETWORK  [conn124] received client metadata from 127.0.0.1:51029 conn124: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:01:50.629-0400 I -        [conn121] end connection 127.0.0.1:51026 (5 connections now open)
2017-04-23T23:01:50.641-0400 I -        [conn123] end connection 127.0.0.1:51028 (4 connections now open)
2017-04-23T23:01:50.641-0400 I -        [conn122] end connection 127.0.0.1:51027 (4 connections now open)
2017-04-23T23:01:50.641-0400 I -        [conn124] end connection 127.0.0.1:51029 (4 connections now open)
2017-04-23T23:04:32.110-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51067 #125 (2 connections now open)
2017-04-23T23:04:32.116-0400 I NETWORK  [conn125] received client metadata from 127.0.0.1:51067 conn125: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:04:32.127-0400 I -        [conn125] end connection 127.0.0.1:51067 (2 connections now open)
2017-04-23T23:04:35.582-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51069 #126 (2 connections now open)
2017-04-23T23:04:35.583-0400 I NETWORK  [conn126] received client metadata from 127.0.0.1:51069 conn126: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:04:35.583-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51070 #127 (3 connections now open)
2017-04-23T23:04:35.583-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51071 #128 (4 connections now open)
2017-04-23T23:04:35.584-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51072 #129 (5 connections now open)
2017-04-23T23:04:35.584-0400 I NETWORK  [conn127] received client metadata from 127.0.0.1:51070 conn127: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:04:35.584-0400 I NETWORK  [conn128] received client metadata from 127.0.0.1:51071 conn128: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:04:35.586-0400 I NETWORK  [conn129] received client metadata from 127.0.0.1:51072 conn129: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:04:35.586-0400 I -        [conn126] end connection 127.0.0.1:51069 (5 connections now open)
2017-04-23T23:04:35.588-0400 I -        [conn127] end connection 127.0.0.1:51070 (4 connections now open)
2017-04-23T23:04:35.600-0400 I -        [conn129] end connection 127.0.0.1:51072 (3 connections now open)
2017-04-23T23:04:35.600-0400 I -        [conn128] end connection 127.0.0.1:51071 (3 connections now open)
2017-04-23T23:05:00.290-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51075 #130 (2 connections now open)
2017-04-23T23:05:00.296-0400 I NETWORK  [conn130] received client metadata from 127.0.0.1:51075 conn130: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:05:00.310-0400 I -        [conn130] end connection 127.0.0.1:51075 (2 connections now open)
2017-04-23T23:05:02.979-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51076 #131 (2 connections now open)
2017-04-23T23:05:02.980-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51077 #132 (3 connections now open)
2017-04-23T23:05:02.980-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51078 #133 (4 connections now open)
2017-04-23T23:05:02.980-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51079 #134 (5 connections now open)
2017-04-23T23:05:02.980-0400 I NETWORK  [conn131] received client metadata from 127.0.0.1:51076 conn131: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:05:02.980-0400 I NETWORK  [conn132] received client metadata from 127.0.0.1:51077 conn132: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:05:02.980-0400 I NETWORK  [conn133] received client metadata from 127.0.0.1:51078 conn133: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:05:02.980-0400 I NETWORK  [conn134] received client metadata from 127.0.0.1:51079 conn134: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:05:02.984-0400 I -        [conn131] end connection 127.0.0.1:51076 (5 connections now open)
2017-04-23T23:05:02.997-0400 I -        [conn134] end connection 127.0.0.1:51079 (4 connections now open)
2017-04-23T23:05:02.997-0400 I -        [conn132] end connection 127.0.0.1:51077 (4 connections now open)
2017-04-23T23:05:02.997-0400 I -        [conn133] end connection 127.0.0.1:51078 (4 connections now open)
2017-04-23T23:07:07.712-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51090 #135 (2 connections now open)
2017-04-23T23:07:07.719-0400 I NETWORK  [conn135] received client metadata from 127.0.0.1:51090 conn135: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:07:07.733-0400 I -        [conn135] end connection 127.0.0.1:51090 (2 connections now open)
2017-04-23T23:07:10.108-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51091 #136 (2 connections now open)
2017-04-23T23:07:10.108-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51092 #137 (3 connections now open)
2017-04-23T23:07:10.108-0400 I NETWORK  [conn136] received client metadata from 127.0.0.1:51091 conn136: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:07:10.108-0400 I NETWORK  [conn137] received client metadata from 127.0.0.1:51092 conn137: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:07:10.109-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51093 #138 (4 connections now open)
2017-04-23T23:07:10.109-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51094 #139 (5 connections now open)
2017-04-23T23:07:10.110-0400 I NETWORK  [conn138] received client metadata from 127.0.0.1:51093 conn138: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:07:10.110-0400 I NETWORK  [conn139] received client metadata from 127.0.0.1:51094 conn139: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:07:10.113-0400 I -        [conn137] end connection 127.0.0.1:51092 (5 connections now open)
2017-04-23T23:07:10.123-0400 I -        [conn136] end connection 127.0.0.1:51091 (4 connections now open)
2017-04-23T23:07:10.123-0400 I -        [conn138] end connection 127.0.0.1:51093 (4 connections now open)
2017-04-23T23:07:10.123-0400 I -        [conn139] end connection 127.0.0.1:51094 (4 connections now open)
2017-04-23T23:11:59.494-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51118 #140 (2 connections now open)
2017-04-23T23:11:59.498-0400 I NETWORK  [conn140] received client metadata from 127.0.0.1:51118 conn140: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:11:59.503-0400 I -        [conn140] end connection 127.0.0.1:51118 (2 connections now open)
2017-04-23T23:12:14.914-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51123 #141 (2 connections now open)
2017-04-23T23:12:14.919-0400 I NETWORK  [conn141] received client metadata from 127.0.0.1:51123 conn141: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:12:14.924-0400 I -        [conn141] end connection 127.0.0.1:51123 (2 connections now open)
2017-04-23T23:12:53.842-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51128 #142 (2 connections now open)
2017-04-23T23:12:53.847-0400 I NETWORK  [conn142] received client metadata from 127.0.0.1:51128 conn142: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:12:53.859-0400 I -        [conn142] end connection 127.0.0.1:51128 (2 connections now open)
2017-04-23T23:12:57.341-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51129 #143 (2 connections now open)
2017-04-23T23:12:57.342-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51130 #144 (3 connections now open)
2017-04-23T23:12:57.342-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51131 #145 (4 connections now open)
2017-04-23T23:12:57.342-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51132 #146 (5 connections now open)
2017-04-23T23:12:57.342-0400 I NETWORK  [conn143] received client metadata from 127.0.0.1:51129 conn143: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:12:57.342-0400 I NETWORK  [conn144] received client metadata from 127.0.0.1:51130 conn144: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:12:57.343-0400 I NETWORK  [conn145] received client metadata from 127.0.0.1:51131 conn145: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:12:57.343-0400 I NETWORK  [conn146] received client metadata from 127.0.0.1:51132 conn146: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:12:57.346-0400 I -        [conn143] end connection 127.0.0.1:51129 (5 connections now open)
2017-04-23T23:12:57.346-0400 I -        [conn144] end connection 127.0.0.1:51130 (4 connections now open)
2017-04-23T23:12:57.346-0400 I -        [conn145] end connection 127.0.0.1:51131 (3 connections now open)
2017-04-23T23:12:57.347-0400 I -        [conn146] end connection 127.0.0.1:51132 (2 connections now open)
2017-04-23T23:13:23.784-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51134 #147 (2 connections now open)
2017-04-23T23:13:23.785-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51135 #148 (3 connections now open)
2017-04-23T23:13:23.785-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51136 #149 (4 connections now open)
2017-04-23T23:13:23.785-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51137 #150 (5 connections now open)
2017-04-23T23:13:23.786-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51138 #151 (6 connections now open)
2017-04-23T23:13:23.786-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51139 #152 (7 connections now open)
2017-04-23T23:13:23.788-0400 I NETWORK  [conn147] received client metadata from 127.0.0.1:51134 conn147: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:13:23.788-0400 I NETWORK  [conn148] received client metadata from 127.0.0.1:51135 conn148: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:13:23.788-0400 I NETWORK  [conn149] received client metadata from 127.0.0.1:51136 conn149: { driver: { name: "nodejs", version: "2.2.26" }, os: { type: "Darwin", name: "darwin", architecture: "x64", version: "16.4.0" }, platform: "Node.js v7.8.0, LE, mongodb-core: 2.1.10" }
2017-04-23T23:13:23.788-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51140 #153 (8 connections now open)
2017-04-23T23:13:23.789-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51141 #154 (9 connections now open)
2017-04-23T23:13:23.789-0400 I NETWORK  [thread1] connection accepted from 127.0.0.1:51142 #155 (10 connections now open)
